code,name,last_price,change_pct,change_amount,volume,amount,amplitude,turnover_rate,pe,pb,open,high,low,source,update_time
sh688309,恒誉环保,65.0,-5.22,-3.58,1504308.0,98953664.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688310,迈得医疗,17.39,-1.529,-0.27,1753007.0,30572308.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688311,盟升电子,29.35,-5.96,-1.86,6187240.0,187438171.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688312,燕麦科技,65.59,-4.388,-3.01,2674145.0,177558220.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688313,仕佳光子,144.39,-2.885,-4.29,8500834.0,1248187317.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688314,康拓医疗,33.21,-3.291,-1.13,511628.0,17192462.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688315,诺禾致源,13.07,-2.753,-0.37,2178930.0,28750408.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688316,青云科技,48.22,-5.432,-2.77,1348575.0,66718601.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688317,之江生物,15.58,-1.889,-0.3,1846110.0,29332796.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688318,财富趋势,73.92,-1.728,-1.3,2954714.0,219325729.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688319,欧林生物,42.17,-2.767,-1.2,7178365.0,305465698.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688320,禾川科技,40.6,-2.591,-1.08,4477379.0,185503476.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688321,微芯生物,27.82,-3.47,-1.0,8527183.0,238396635.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688322,奥比中光,127.8,0.464,0.59,12625946.0,1642116126.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688323,瑞华泰,39.32,-3.769,-1.54,10125954.0,409373371.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688325,赛微微电,118.25,-1.458,-1.75,611087.0,72986510.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688326,经纬恒润,67.72,-2.561,-1.78,757201.0,52137600.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688327,云从科技,11.36,-5.017,-0.6,16192015.0,188965289.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688328,深科达,78.93,-1.584,-1.27,3123702.0,248730834.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688329,艾隆科技,21.06,-3.128,-0.68,781245.0,16651059.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688330,宏力达,33.5,-2.247,-0.77,422284.0,14250912.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688331,荣昌生物,132.37,-7.44,-10.64,10421535.0,1411975981.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688332,中科蓝讯,129.3,-3.248,-4.34,2924281.0,386331417.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688333,铂力特,97.2,-2.849,-2.85,7013547.0,697556893.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688334,西高院,18.15,-2.314,-0.43,825609.0,15097650.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688335,复洁科技,21.13,-2.085,-0.45,1933562.0,41282875.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688336,三生国健,54.0,-6.12,-3.52,15849791.0,859369958.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688337,普源精电,59.66,-1.972,-1.2,2846963.0,172438657.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688338,赛科希德,29.2,1.778,0.51,1055171.0,30600421.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688339,亿华通,20.74,1.319,0.27,5570936.0,115888771.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688343,云天励飞,79.88,-0.746,-0.6,10059719.0,822958446.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688345,博力威,55.32,-4.637,-2.69,1576542.0,90906879.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688347,华虹宏力,322.89,4.266,13.21,15513060.0,5025647643.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688348,昱能科技,32.55,-2.282,-0.76,1033035.0,33823823.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688349,三一重能,14.48,-0.549,-0.08,4270232.0,62132254.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688350,富淼科技,29.72,-2.011,-0.61,980938.0,29364620.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688351,微电生理,22.13,-4.406,-1.02,3117632.0,70036215.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688352,颀中科技,22.03,0.319,0.07,21119828.0,469235527.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688353,华盛锂电,108.88,0.147,0.16,3717496.0,416561618.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688355,明志科技,19.98,-1.431,-0.29,1344595.0,26721966.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688356,键凯科技,76.64,-4.819,-3.88,1228939.0,95747959.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688357,建龙微纳,26.08,-2.687,-0.72,849789.0,22292502.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688358,祥生医疗,33.11,-6.601,-2.34,1737691.0,58353025.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688359,三孚新科,177.01,-6.289,-11.88,3356987.0,611660158.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688360,德马科技,18.02,-2.278,-0.42,4506315.0,82940154.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688361,中科飞测,356.96,4.07,13.96,7290112.0,2561634822.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688362,甬矽电子,101.18,5.473,5.25,28225898.0,2780989007.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688363,华熙生物,35.0,-3.528,-1.28,1856896.0,65656589.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688365,光云科技,14.62,-1.482,-0.22,4473147.0,65829741.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688366,昊海生科,30.32,-4.232,-1.34,437007.0,13447858.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688367,工大高科,29.96,-2.664,-0.82,958534.0,28840791.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688368,晶丰明源,179.93,-1.094,-1.99,1562667.0,283739791.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688369,致远互联,18.3,-2.4,-0.45,1638342.0,30442288.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688370,丛麟科技,21.71,-1.942,-0.43,297358.0,6510458.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688371,菲沃泰,35.94,-0.718,-0.26,3848197.0,139210470.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688372,伟测科技,183.86,1.648,2.98,8546023.0,1587553782.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688373,盟科药业,5.07,-2.312,-0.12,11335942.0,57615560.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688375,国博电子,99.9,-4.402,-4.6,2867507.0,291929729.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688376,美埃科技,95.11,-1.44,-1.39,2326288.0,222291226.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688377,迪威尔,23.46,-5.669,-1.41,965330.0,23054918.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688378,奥来德,54.21,-3.524,-1.98,8832906.0,482398603.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688379,华光新材,71.25,-4.298,-3.2,2480058.0,181189858.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688380,中微半导,61.44,-2.134,-1.34,9799048.0,610178997.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688381,帝奥微,43.62,-2.351,-1.05,3904232.0,172292072.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688382,益方生物,21.8,-5.464,-1.26,19968702.0,438283200.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688383,新益昌,154.31,-3.556,-5.69,1871995.0,292994867.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688385,复旦微电,66.9,0.0,0.0,12151972.0,826224063.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688386,泛亚微透,83.36,-6.168,-5.48,1376415.0,118274608.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688387,信科移动,19.82,0.763,0.15,50153635.0,1016066171.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688388,嘉元科技,37.04,-3.189,-1.22,17471726.0,660600774.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688389,普门科技,10.56,-3.119,-0.34,1567705.0,16750592.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688390,固德威,85.97,-2.946,-2.61,4978106.0,433155058.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688391,钜泉科技,34.3,-1.86,-0.65,2038840.0,70876504.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688392,骄成超声,224.75,5.442,11.6,2825302.0,622925152.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688393,安必平,18.0,-4.357,-0.82,1118504.0,20446207.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688395,正弦电气,21.95,-1.834,-0.41,840794.0,18601777.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688396,华润微,86.0,-0.035,-0.03,15434117.0,1330425227.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688398,赛特新材,25.65,3.846,0.95,2378478.0,60978387.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688399,硕世生物,46.05,-4.063,-1.95,627460.0,29219441.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688400,凌云光,59.73,-3.193,-1.97,12786108.0,787067810.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688401,路维光电,87.55,4.413,3.7,5652775.0,488133937.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688403,汇成股份,36.61,1.836,0.66,36658404.0,1349713439.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688408,中信博,27.76,-3.275,-0.94,2978283.0,83478457.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688409,富创精密,255.44,3.425,8.46,5037137.0,1275741105.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688410,山外山,15.13,-3.569,-0.56,3790255.0,58307070.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688411,海博思创,263.0,-1.053,-2.8,1606411.0,425419732.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688416,恒烁股份,123.18,-3.788,-4.85,2941103.0,368646587.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688418,震有科技,48.73,-6.54,-3.41,4351472.0,216599371.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688419,耐科装备,63.0,-1.685,-1.08,2549548.0,161601530.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688420,美腾科技,21.1,-2.585,-0.56,315123.0,6730904.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688425,铁建重工,4.09,-1.683,-0.07,11969459.0,49236903.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688426,康为世纪,17.52,-2.341,-0.42,947479.0,16736829.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688428,诺诚健华,28.72,-3.946,-1.18,12525056.0,366758680.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688429,时创能源,9.67,-1.527,-0.15,1229266.0,11953914.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688432,有研硅,46.14,20.0,7.69,52670469.0,2291581896.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688433,华曙高科,82.38,-2.127,-1.79,2008328.0,167968419.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688435,英方软件,29.91,-0.927,-0.28,1316377.0,40180527.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688439,振华风光,44.85,-2.88,-1.33,1239348.0,56008831.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688443,智翔金泰,24.85,-2.702,-0.69,2946677.0,74197368.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688448,磁谷科技,56.0,-3.664,-2.13,3688141.0,217831530.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688449,联芸科技,76.23,-0.613,-0.47,5314508.0,407478358.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688450,光格科技,57.89,-3.42,-2.05,1999517.0,116534531.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688455,科捷智能,17.14,-3.054,-0.54,1399159.0,24385743.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688456,有研粉材,115.93,-3.077,-3.68,3422306.0,403780536.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688458,美芯晟,39.42,-2.038,-0.82,1586499.0,63485059.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688459,哈铁科技,8.11,-1.816,-0.15,387710.0,3158881.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688466,金科环境,12.97,-2.774,-0.37,686518.0,9035106.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688468,科美诊断,6.02,-1.794,-0.11,1884895.0,11380024.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688469,芯联集成,9.26,0.871,0.08,122947319.0,1143794668.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688472,阿特斯,10.35,1.371,0.14,21421805.0,221329475.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688475,萤石网络,26.91,-1.066,-0.29,2875890.0,78573929.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688478,晶升股份,69.27,0.903,0.62,3336253.0,230003555.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688479,友车科技,38.16,-0.261,-0.1,1045200.0,39702458.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688480,赛恩斯,80.51,-1.432,-1.17,1021441.0,82625324.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688484,南芯科技,45.76,-0.63,-0.29,5775441.0,265630859.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688485,九州一轨,58.2,-5.304,-3.26,2650824.0,158868452.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688486,龙迅股份,60.78,0.997,0.6,3955795.0,241137824.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688488,艾迪药业,14.98,-3.355,-0.52,9335351.0,141414616.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688489,三未信安,21.91,-1.837,-0.41,425674.0,9412186.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688496,*ST清越,0.94,-8.738,-0.09,15662924.0,14165088.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688498,源杰科技,1603.16,-2.246,-36.84,1907997.0,3094448386.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688499,利元亨,43.98,-2.005,-0.9,3240298.0,145632311.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688500,慧辰股份,39.0,-7.187,-3.02,1904780.0,76526555.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688501,青达环保,18.81,-3.489,-0.68,1085573.0,20695752.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688502,茂莱光学,546.0,-2.168,-12.1,648849.0,357758079.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688503,聚和材料,114.02,-0.887,-1.02,8443789.0,972786066.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688505,复旦张江,7.62,-3.053,-0.24,4873416.0,37306966.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688506,百利天恒,307.85,-6.712,-22.15,2371033.0,745745339.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688507,索辰科技,214.0,0.943,2.0,4347249.0,945088112.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688508,芯朋微,82.0,-2.832,-2.39,2444482.0,205501382.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688509,正元地信,3.99,-0.993,-0.04,3562138.0,14314396.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688510,航亚科技,24.94,-2.196,-0.56,3477639.0,88581637.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688511,天微电子,29.18,0.621,0.18,1332578.0,39223492.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688512,慧智微,15.63,0.321,0.05,15143230.0,240930551.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688513,苑东生物,56.48,-3.798,-2.23,3475988.0,198975251.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688515,裕太微,211.95,-0.024,-0.05,2284867.0,491274009.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688516,奥特维,50.89,0.732,0.37,4465778.0,226779292.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688517,金冠电气,17.14,-2.558,-0.45,1516429.0,26454806.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688518,联赢激光,27.05,0.148,0.04,10101082.0,273190080.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688519,南亚新材,335.33,-1.408,-4.79,3013137.0,1024746355.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688520,神州细胞,38.13,-4.196,-1.67,2652459.0,102355832.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688521,芯原股份,311.64,4.092,12.25,13934408.0,4385799309.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688522,纳睿雷达,20.51,-1.252,-0.26,3686342.0,77134370.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688523,航天环宇,51.5,-3.864,-2.07,4924536.0,261747537.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688525,佰维存储,425.68,-6.382,-29.02,15917019.0,6862139284.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688526,科前生物,12.64,-2.769,-0.36,800726.0,10219914.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688528,秦川物联,8.73,-3.642,-0.33,912985.0,8125080.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688529,豪森智能,15.55,-2.994,-0.48,881960.0,13971387.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688530,欧莱新材,83.98,4.219,3.4,6580426.0,551650390.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688531,日联科技,168.09,-4.657,-8.21,3717399.0,635266234.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688533,上声电子,21.64,-2.96,-0.66,624648.0,13630965.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688535,华海诚科,162.68,0.24,0.39,5962417.0,972371458.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688536,思瑞浦,331.03,-2.61,-8.87,2383265.0,802363800.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688538,和辉光电,2.35,0.0,0.0,55890069.0,131874037.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688539,高华科技,30.1,-3.122,-0.97,1267025.0,38904865.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688543,国科军工,38.66,-2.986,-1.19,3037661.0,119044896.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688545,兴福电子,108.14,-1.584,-1.74,6456147.0,702041843.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688548,广钢气体,46.68,3.572,1.61,33870515.0,1551743719.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688549,中巨芯,32.93,1.667,0.54,54115291.0,1785712041.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688550,瑞联新材,50.95,2.227,1.11,5269884.0,269943197.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688551,科威尔,56.19,-3.503,-2.04,2463850.0,144970448.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688552,航天南湖,28.37,-0.596,-0.17,3276365.0,93660111.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688553,汇宇制药,12.7,-3.788,-0.5,13887255.0,179028112.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688556,高测股份,11.37,0.798,0.09,14261276.0,162307877.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688557,兰剑智能,32.86,-0.03,-0.01,662792.0,21633948.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688558,国盛智科,34.49,-2.9,-1.03,1423440.0,49693057.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688559,海目星,67.17,-1.813,-1.24,5959227.0,405834370.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688560,明冠新材,11.52,-1.706,-0.2,1748335.0,20360828.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688561,奇安信,23.25,-1.148,-0.27,2447217.0,57448547.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688562,航天软件,14.46,-2.099,-0.31,1717989.0,25140589.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688563,航材股份,50.11,-2.167,-1.11,1152383.0,58331668.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688565,力源科技,9.26,-3.942,-0.38,1650209.0,15520167.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688566,吉贝尔,26.24,-0.719,-0.19,1546302.0,40831701.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688567,孚能科技,10.0,-0.695,-0.07,5411963.0,54745750.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688568,中科星图,37.38,-2.909,-1.12,7984501.0,304484438.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688569,铁科轨道,16.83,-3.553,-0.62,434750.0,7394623.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688570,天玛智控,15.29,-1.482,-0.23,555037.0,8440957.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688571,杭华股份,9.77,-2.883,-0.29,6882745.0,67752700.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688573,信宇人,16.39,-1.621,-0.27,1380752.0,22932020.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688575,亚辉龙,8.96,-3.135,-0.29,4411352.0,39797708.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688576,西山科技,41.77,-5.796,-2.57,394871.0,16895239.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688577,浙海德曼,52.7,-4.286,-2.36,1418627.0,75650536.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688578,艾力斯,125.0,-4.273,-5.58,9190799.0,1143387420.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688579,地纬智能,7.56,-3.077,-0.24,1612528.0,12386995.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688580,伟思医疗,57.39,-4.062,-2.43,1550854.0,89778271.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688581,安杰思,53.81,-3.393,-1.89,261941.0,14223303.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688582,芯动联科,60.89,4.443,2.59,8465607.0,518638242.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688583,思看科技,76.85,-3.6,-2.87,1043171.0,81942564.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688584,上海合晶,34.44,11.204,3.47,19767974.0,662858136.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688585,上纬新材,156.26,-5.297,-8.74,3846150.0,629749578.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688586,江航装备,10.9,-3.369,-0.38,3470380.0,38292779.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688588,凌志软件,8.97,-1.967,-0.18,1244606.0,11243939.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688589,力合微,21.84,-1.444,-0.32,3642800.0,80827590.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688590,新致软件,12.15,-1.22,-0.15,2351060.0,28727703.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688591,泰凌微,33.89,0.833,0.28,3555099.0,121610700.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688592,司南导航,27.7,-4.483,-1.3,657333.0,18523830.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688593,新相微,38.36,3.957,1.46,11811892.0,443336573.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688595,芯海科技,42.59,8.703,3.41,10180354.0,431586203.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688596,正帆科技,80.84,13.859,9.84,28995520.0,2217715540.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688597,煜邦电力,7.16,2.726,0.19,7110055.0,50559323.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688598,金博股份,44.25,-6.862,-3.26,11805859.0,536691458.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688599,天合光能,13.22,-0.825,-0.11,14159393.0,188363896.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688600,皖仪科技,28.83,-1.939,-0.57,1824111.0,52803562.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688601,力芯微,57.4,0.28,0.16,3463188.0,200577855.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688602,康鹏科技,7.75,0.259,0.02,9317087.0,72488600.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688603,天承科技,149.45,-0.486,-0.73,3166206.0,477117380.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688605,先锋精科,104.66,6.665,6.54,6082223.0,622364771.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688606,奥泰生物,41.95,-4.572,-2.01,390891.0,16625259.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688607,康众医疗,48.47,-5.883,-3.03,2477982.0,123749670.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688608,恒玄科技,116.56,5.389,5.96,4894268.0,567801946.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688609,九联科技,9.46,-3.959,-0.39,7061149.0,67963035.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688610,埃科光电,195.92,2.91,5.54,1041154.0,204389947.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688611,杭州柯林,69.3,-5.042,-3.68,789830.0,56200754.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688612,威迈斯,30.51,-2.243,-0.7,2652204.0,81884946.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688613,奥精医疗,14.77,-2.508,-0.38,1321645.0,19693532.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh688615,合合信息,103.47,-1.924,-2.03,1512564.0,158113184.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
